LSOAcode2011,LSOAname2011,LocalAuthorityDistrictcode2013,LocalAuthorityDistrictname2013,IncomeScoreexponentiallytransformed,EmploymentScoreexponentiallytransformed,EducationSkillsandTrainingScoreexponentiallytransformed,HealthDeprivationandDisabilityScoreexponentiallytransformed,CrimeScoreexponentiallytransformed,BarrierstoHousingandServicesScoreexponentiallytransformed,LivingEnvironmentScoreexponentiallytransformed,imd,V13,fat,saturate,salt,sugar,protein,carb,fibre,alcohol,V22,energy_fat,energy_saturate,energy_sugar,energy_protein,energy_carb,energy_fibre,energy_alcohol,V30,unhealthy,healthy,alchocl
E01003422,Merton 025E,E09000024,Merton,9.377,7.807,12.784,9.524,15.894,4.971,15.234,75.591, ,9.746771881,3.950296314,0.573023167,11.83848102,5.402283532,19.56504559,1.610930559,0.199773207, ,87.72094693,35.55266682,47.35392409,21.60913413,78.26018237,2.888878497,1.39841245, ,1.280427046,0.279923955,0.445074485
E01003423,Merton 011E,E09000024,Merton,3.526,2.968,0.536,2.919,8.024,9.705,29.183,56.861, ,8.766703634,3.555383903,0.524425161,9.607759452,5.336279039,16.26396661,1.590110568,0.356733438, ,78.90033271,31.99845513,38.43103781,21.34511615,65.05586645,2.987355536,2.497134067, ,-0.866930098,-0.451000747,1.025773113
E01003424,Merton 015B,E09000024,Merton,1.113,0.345,0.065,0.94,13.536,3.432,16.491,35.922, ,8.031765377,3.268674086,0.499424761,9.064405271,5.048671751,15.86733442,1.614228085,0.235437448, ,72.2858884,29.41806678,36.25762109,20.19468701,63.46933769,3.089646406,1.648062135, ,-1.400523743,-1.340245706,-0.198701097
E01003425,Merton 015C,E09000024,Merton,1.007,0.884,0.365,0.994,15.318,6.306,12.489,37.363, ,9.082345879,3.696015016,0.553831591,10.28756577,5.447991974,17.5050898,1.655647714,0.345441003, ,81.74111291,33.26413514,41.1502631,21.7919679,70.02035921,3.134417656,2.418087022, ,-0.224462662,0.15438947,0.727738467
E01003426,Merton 015D,E09000024,Merton,8.241,4.112,1.32,1.535,50.281,5.734,26.085,97.308, ,9.034354565,3.578010699,0.565623491,10.89952355,5.312629237,18.54940456,1.695112989,0.248986871, ,81.30919108,32.20209629,43.59809419,21.25051695,74.19761824,3.203109689,1.742908099, ,0.153637766,-0.018969913,-0.267457812
E01003427,Merton 023A,E09000024,Merton,14.316,8.664,6.295,6.42,16.368,19.9,41.69,113.653, ,8.050476644,3.28199714,0.475352224,12.59172466,4.312880124,14.97361098,1.362634652,0.160479021, ,72.4542898,29.53797426,50.36689863,17.2515205,59.89444391,2.556823959,1.123353149, ,-0.390993492,-3.566942434,0.699148578
E01003428,Merton 015E,E09000024,Merton,10.18,2.78,0.497,3.649,18.816,10.702,24.348,70.972, ,8.772174752,3.483022418,0.548831951,10.10474715,5.226408673,17.11481863,1.710972069,0.274181905, ,78.94957277,31.34720176,40.41898861,20.90563469,68.45927453,3.265229695,1.919273334, ,-0.485786782,-0.296047002,-0.150457066
E01003429,Merton 019A,E09000024,Merton,20.066,15.459,12.059,7.733,32.175,10.993,14.776,113.261, ,8.937341724,3.580236549,0.573267635,11.37671657,5.081980042,19.50831582,1.58837557,0.203109459, ,80.43607551,32.22212894,45.50686629,20.32792017,78.03326329,2.921916258,1.42176621, ,0.465787202,-0.564363814,-0.17672709
E01003430,Merton 019B,E09000024,Merton,44.434,34.615,14.865,15.323,35.653,48.33,13.377,206.597, ,8.826868378,3.177770409,0.558306382,10.31051626,5.231763691,20.06059879,1.617876668,0.131661885, ,79.4418154,28.59993368,41.24206503,20.92705476,80.24239514,3.027686523,0.921633198, ,-0.049120733,-0.44853301,-1.293399428
E01003431,Merton 019C,E09000024,Merton,42.548,32.9,24.385,16.475,27.264,49.584,18.435,211.591, ,8.932010274,3.297360523,0.585639399,10.60127709,5.162578456,19.65069676,1.557407534,0.147342149, ,80.38809247,29.67624471,42.40510834,20.65031382,78.60278705,2.902334371,1.031395042, ,0.099370921,-0.368325124,-0.648164218
E01003432,Merton 019D,E09000024,Merton,57.984,42.26,29.862,18.444,53.098,38.823,23.945,264.416, ,8.370027645,3.135611118,0.630691501,10.28551988,5.330313857,19.01988392,1.61700804,0.15347471, ,75.33024881,28.22050006,41.14207954,21.32125543,76.07953566,3.00160712,1.07432297, ,-0.534319765,0.219179212,-1.221887809
E01003433,Merton 019E,E09000024,Merton,22.712,18.024,13.799,8.409,47.253,12.238,19.324,141.759, ,9.349773451,3.488959806,0.604780504,10.56242977,5.103325148,19.0197359,1.595280774,0.172025601, ,84.14796106,31.40063825,42.24971908,20.41330059,76.0789436,2.921905931,1.204179208, ,0.365482077,-0.035107023,-0.129175763
E01003434,Merton 017E,E09000024,Merton,13.874,11.562,11.537,3.161,42.456,8.565,18.77,109.925, ,8.985456297,3.496963936,0.543664541,10.10364252,5.078773221,18.5437064,1.598259478,0.159912542, ,80.86910668,31.47267542,40.4145701,20.31509288,74.17482562,2.986979906,1.119387792, ,0.043821987,-0.676079611,-0.272812524
E01003435,Merton 014E,E09000024,Merton,21.967,20.061,13.707,5.588,66.781,8.118,23.254,159.476, ,9.225312413,3.527088419,0.584219621,10.34250555,5.137113384,18.57066921,1.624084605,0.160675962, ,83.02781172,31.74379577,41.37002219,20.54845354,74.28267684,3.047129681,1.124731735, ,0.244149148,-0.121857505,-0.245072811
E01003436,Merton 023B,E09000024,Merton,28.303,22.474,23.709,13.738,31.406,22.05,30.014,171.694, ,8.508795072,3.219878733,0.500763175,11.30783074,5.05592853,18.69172225,1.566547765,0.138044833, ,76.57915565,28.9789086,45.23132297,20.22371412,74.76688899,2.865534413,0.966313828, ,-0.092585462,-1.549008415,-0.939847223
E01003437,Merton 022C,E09000024,Merton,14.533,10.531,10.561,11.746,30.884,13.636,32.18,124.071, ,10.42915778,3.843196941,0.530079083,10.05096205,5.792991378,17.96152419,1.681195382,0.179844738, ,93.86241999,34.58877247,40.20384821,23.17196551,71.84609674,3.083390326,1.258913164, ,0.822553898,1.003960691,0.483471777
E01003438,Merton 024A,E09000024,Merton,35.732,30.816,27.375,21.195,30.611,13.599,32.969,192.297, ,9.01622747,3.561146436,0.563313268,10.61274418,5.19351341,17.73192905,1.510516805,0.310494089, ,81.14604723,32.05031792,42.45097672,20.77405364,70.92771621,2.78218865,2.173458623, ,-0.190382272,-0.492855879,1.025292965
E01003439,Merton 023C,E09000024,Merton,27.394,19.875,22.131,21.832,40.981,25.064,60.384,217.661, ,10.23882995,3.924543166,0.539217812,12.22304867,5.091198956,19.69461123,1.69159146,0.194912042, ,92.14946951,35.3208885,48.89219467,20.36479582,78.7784449,3.175480142,1.364384292, ,1.715181988,-0.308531219,0.219873935
E01003440,Merton 022D,E09000024,Merton,32.747,21.424,17.551,15.65,30.358,17.997,29.43,165.157, ,9.72354981,3.940485294,0.526329459,13.01772533,4.972695446,20.84915085,1.618687856,0.347956383, ,87.51194829,35.46436765,52.07090133,19.89078178,83.39660342,3.030165085,2.435694683, ,1.562578229,-0.97623867,0.806326476
E01003441,Merton 022E,E09000024,Merton,30.405,24.953,18.764,18.056,21.077,19.655,20.96,153.87, ,9.109565298,3.61792692,0.552364485,10.38797213,5.095799363,19.10870998,1.619378891,0.269115684, ,81.98608768,32.56134228,41.55188853,20.38319745,76.43483991,3.046568337,1.883809791, ,0.171169593,-0.49516475,0.228111741
E01003442,Merton 010A,E09000024,Merton,1.324,0.278,0.124,2.834,1.946,35.036,19.867,61.409, ,8.873351946,3.692370395,0.556172319,10.17768572,5.16346417,15.53260086,1.603970274,0.420158506, ,79.86016752,33.23133355,40.71074287,20.65385668,62.13040346,3.083472929,2.941109542, ,-0.721968651,-0.410138312,1.633755689
E01003443,Merton 010B,E09000024,Merton,0.777,0.898,0.046,0.366,11.829,2.289,20.573,36.778, ,8.680767104,3.408394186,0.561133357,10.79733924,5.616497696,17.8224034,1.877993619,0.322948644, ,78.12690393,30.67554768,43.18935697,22.46599078,71.28961361,3.589805034,2.260640506, ,-0.461346929,0.549344134,-1.080694942
E01003444,Merton 010C,E09000024,Merton,3.166,0.958,0.722,2.101,19.593,5.493,37.91,69.943, ,9.102367087,3.60875704,0.529574904,10.13693343,5.678568371,18.24437486,1.851121874,0.231439788, ,81.92130378,32.47881336,40.54773372,22.71427349,72.97749944,3.491124127,1.620078518, ,-0.021060566,0.59955216,-0.99276225
E01003445,Merton 010D,E09000024,Merton,7.31,3.16,1.808,1.552,26.366,18.115,20.055,78.366, ,9.918131776,4.084991064,0.551198844,10.75876683,5.243319433,18.73606517,1.691243894,0.287285539, ,89.26318599,36.76491958,43.03506732,20.97327773,74.94426069,3.171702609,2.010998774, ,1.005204893,0.18850067,0.966876587
E01003446,Merton 016C,E09000024,Merton,7.692,5.278,1.323,7.159,10.347,14.146,46.868,92.813, ,9.479751669,3.615101133,0.57132109,9.850668092,5.445833146,17.17340198,1.826325681,0.187496333, ,85.31776502,32.5359102,39.40267237,21.78333258,68.69360792,3.424149599,1.31247433, ,0.072883473,0.725293166,-0.61508284
E01003447,Merton 016D,E09000024,Merton,25.456,22.397,12.369,19.97,20.929,54.173,23.796,179.09, ,9.844733182,4.145626992,0.581892672,10.64969116,5.254171393,18.58103167,1.593624508,0.207251801, ,88.60259863,37.31064293,42.59876465,21.01668557,74.32412668,2.993864624,1.450762609, ,1.092301399,0.349907079,1.155517147
E01003448,Merton 023D,E09000024,Merton,28.863,22.446,23.201,18.472,20.821,19.462,50.522,183.787, ,9.003867281,3.545985443,0.520212655,11.52353804,4.982491755,19.86502843,1.675156374,0.246440952, ,81.03480553,31.91386899,46.09415217,19.92996702,79.46011373,3.106198112,1.725086663, ,0.522581628,-1.083896631,-0.489485095
E01003449,Merton 024B,E09000024,Merton,18.971,12.218,13.144,6.592,20.04,16.512,26.31,113.787, ,8.557874975,3.420125156,0.501076617,11.85898893,4.613397549,18.14128366,1.421802634,0.161050391, ,77.02087478,30.7811264,47.4359557,18.4535902,72.56513466,2.633645239,1.127352738, ,0.19730046,-2.459539891,0.273324912
E01003450,Merton 024C,E09000024,Merton,29.638,24.417,25.971,17.798,25.117,17.106,39.41,179.457, ,9.62399244,3.717073211,0.519215201,12.02084218,5.433850131,19.77402746,1.627254433,0.176902125, ,86.61593196,33.4536589,48.08336873,21.73540052,79.09610984,3.043390961,1.238314872, ,1.118292032,-0.278565097,-0.196294558
E01003451,Merton 024D,E09000024,Merton,8.614,6.259,13.488,5.048,23.506,26.894,18.82,102.629, ,8.603692928,3.520307504,0.525977351,10.06857482,4.945859139,17.50250612,1.580419127,0.278891279, ,77.43323635,31.68276754,40.27429929,19.78343655,70.01002449,2.934077488,1.952238953, ,-0.468963102,-1.18160979,0.421578011
E01003452,Merton 024E,E09000024,Merton,31.028,29.615,18.981,22.479,14.978,27.158,30.457,174.696, ,8.817851473,3.480377391,0.564626524,11.22157593,5.099913243,19.37444281,1.67305123,0.307991424, ,79.36066325,31.32339652,44.88630373,20.39965297,77.49777122,3.117635883,2.155939966, ,0.083276059,-0.535555544,-0.247771404
E01003453,Merton 023E,E09000024,Merton,25.685,22.08,21.686,22.019,29.371,15.007,36.174,172.022, ,8.949678239,3.580480102,0.540193501,11.46070703,4.755123624,19.6446232,1.682016935,0.139067995, ,80.54710415,32.22432091,45.84282811,19.0204945,78.5784928,3.094343776,0.973475964, ,0.726775514,-1.242735986,-0.886503103
E01003454,Merton 003B,E09000024,Merton,1.743,2.029,0.06,3.589,7.498,6.182,15.665,36.766, ,8.596612226,3.418436925,0.547914595,9.105041755,5.391999219,16.62547205,1.753038735,0.3434876, ,77.36951003,30.76593233,36.42016702,21.56799688,66.50188818,3.346919561,2.404413197, ,-1.1023452,0.075841701,-0.068743917
E01003455,Merton 005E,E09000024,Merton,8.879,4.113,11.499,7.088,15.452,7.261,33.162,87.454, ,8.831558855,3.45011254,0.572293156,9.584968634,5.351355369,17.26279491,1.653024872,0.339334757, ,79.4840297,31.05101286,38.33987454,21.40542147,69.05117962,3.099782485,2.375343299, ,-0.75859354,0.099665755,0.399187712
E01003456,Merton 003C,E09000024,Merton,10.25,11.797,0.757,3.276,31.434,8.79,40.736,107.04, ,8.833418194,3.455566274,0.55848435,8.841349262,5.508038201,16.12221393,1.773511334,0.232821826, ,79.50076375,31.10009646,35.36539705,22.0321528,64.48885573,3.391767124,1.629752784, ,-0.905219841,0.504995294,-0.424523386
E01003457,Merton 006C,E09000024,Merton,0.521,0.326,1.48,3.647,17.286,2.824,32.284,58.368, ,8.738895924,3.488953492,0.572204023,9.630861979,5.528501674,17.11077336,1.736397056,0.290939025, ,78.65006331,31.40058143,38.52344792,22.1140067,68.44309345,3.327475277,2.036573173, ,-0.707039976,0.4880834,-0.208321252
E01003458,Merton 006D,E09000024,Merton,3.999,0.931,1.635,1.533,13.222,5.501,32.736,59.557, ,8.872248245,3.528739085,0.556534636,10.40675538,5.445949906,17.52978145,1.753670963,0.248396671, ,79.8502342,31.75865176,41.6270215,21.78379962,70.1191258,3.327303035,1.738776695, ,-0.250480877,0.194733656,-0.494534918
E01003459,Merton 006E,E09000024,Merton,26.21,13.466,7.271,19.564,17.422,7.768,15.943,107.644, ,9.306416892,3.703279336,0.577773843,11.01579871,5.136242288,18.31939261,1.628739021,0.372518708, ,83.75775203,33.32951403,44.06319485,20.54496915,73.27757043,3.05985746,2.607630958, ,0.198942154,-0.183315796,0.969831532
E01003460,Merton 002A,E09000024,Merton,9.184,2.98,1.079,1.155,19.741,28.462,24.104,86.705, ,8.750613958,3.563081755,0.527132224,9.528390582,5.377251179,15.80158408,1.651875836,0.36957123, ,78.75552562,32.0677358,38.11356233,21.50900472,63.20633631,3.159210248,2.58699861, ,-0.968520489,-0.259125545,0.884860317
E01003461,Merton 004E,E09000024,Merton,0.096,0.148,0.688,0.266,6.189,6.445,36.307,50.139, ,8.639081108,3.595860915,0.500092493,9.377703564,5.237228432,15.29779666,1.659073762,0.233309883, ,77.75172997,32.36274824,37.51081426,20.94891373,61.19118665,3.178806711,1.633169181, ,-0.818766086,-0.717862629,0.329872298
E01003462,Merton 002B,E09000024,Merton,2.3,0.843,1.998,0.239,3.226,38.812,11.611,59.029, ,8.590877658,3.439135072,0.536227319,9.219602629,5.428283906,16.0586916,1.622319205,0.430055739, ,77.31789892,30.95221565,36.87841051,21.71313562,64.23476639,3.101279846,3.010390175, ,-1.334791122,-0.190946754,1.034932027
E01003463,Merton 010E,E09000024,Merton,0.519,0.03,0.254,0.18,5.01,8.778,13.144,27.915, ,8.959968,3.610670385,0.552300073,9.635106349,4.856408073,16.47964037,1.599135413,0.237915811, ,80.639712,32.49603347,38.54042539,19.42563229,65.91856147,3.018645138,1.665410674, ,-0.36090544,-0.861595381,0.674967915
E01003464,Merton 002C,E09000024,Merton,1.088,1.979,0.241,0.724,8.619,23.411,14.472,50.534, ,9.087600063,3.560719588,0.499237009,9.856169135,5.521032248,15.75284418,1.733740524,0.260196648, ,81.78840057,32.0464763,39.42467654,22.08412899,63.01137672,3.320829569,1.821376536, ,-0.53731854,-0.103813306,0.086571087
E01003465,Merton 002D,E09000024,Merton,0.012,0.019,0.035,0.121,19.627,13.128,15.392,48.334, ,8.618855007,3.472156984,0.488731445,9.619640962,5.531799325,15.8446103,1.803180346,0.196619658, ,77.56969506,31.24941286,38.47856385,22.1271973,63.37844118,3.488778857,1.376337603, ,-0.767525937,-0.211663918,-0.859899956
E01003466,Merton 020A,E09000024,Merton,5.205,5.286,0.574,3.467,11.887,5.37,13.624,45.413, ,8.784089142,3.452230202,0.517674035,9.727023982,5.339889972,16.52103472,1.673171696,0.242274334, ,79.05680228,31.07007181,38.90809593,21.35955989,66.08413889,3.173006984,1.69592034, ,-0.659926953,-0.421251313,-0.072282365
E01003467,Merton 020B,E09000024,Merton,7.973,6.122,1.63,5.062,12.803,6.588,12.727,52.905, ,9.139664298,3.655606605,0.536961329,10.63236998,5.372272157,17.96350167,1.724117893,0.281751883, ,82.25697868,32.90045945,42.52947993,21.48908863,71.85400669,3.230535117,1.972263181, ,0.067502255,-0.052649198,-0.012268535
E01003468,Merton 020C,E09000024,Merton,1.983,2.359,1.854,1.033,7.26,3.22,15.264,32.973, ,9.142436729,3.566577631,0.544080047,10.07888969,5.267592086,17.42343851,1.68419344,0.291605081, ,82.28193056,32.09919867,40.31555876,21.07036834,69.69375402,3.187332277,2.041235566, ,-0.233898558,-0.173970099,0.261021139
E01003469,Merton 020D,E09000024,Merton,19.63,11.351,8.672,5.94,24.92,26.832,22.256,119.601, ,9.491127016,3.978087571,0.569341326,13.55790162,4.778064763,18.62530956,1.526783541,0.325018887, ,85.42014314,35.80278814,54.23160648,19.11225905,74.50123825,2.759916599,2.275132208, ,1.363487228,-1.165647821,1.509224644
E01003470,Merton 020E,E09000024,Merton,9.821,4.386,2.562,1.39,15.199,9.861,26.874,70.093, ,9.171288603,3.565166712,0.613637446,10.28260909,5.422385898,18.31647399,1.63111187,0.356367204, ,82.54159743,32.08650041,41.13043637,21.68954359,73.26589596,3.050736085,2.494570429, ,-0.216098432,0.609098387,0.661269101
E01003471,Merton 016E,E09000024,Merton,11.303,4.956,2.019,7.222,16.916,15.507,19.382,77.305, ,9.072964341,3.460736322,0.562026132,10.48710825,5.118673442,18.19358634,1.63961528,0.469847997, ,81.65667907,31.14662689,41.94843299,20.47469377,72.77434534,3.085096634,3.288935979, ,-0.463138703,-0.424389319,0.990677007
E01003472,Merton 001A,E09000024,Merton,0.565,0.394,0.018,1.452,8.137,1.249,19.457,31.272, ,9.536413715,3.707114909,0.54904654,10.4579062,5.477932455,17.38705725,1.883950268,0.217923056, ,85.82772343,33.36403418,41.83162479,21.91172982,69.548229,3.558961079,1.525461392, ,0.322787968,0.630276064,-0.697162401
E01003473,Merton 001B,E09000024,Merton,0.667,0.956,0.117,4.468,18.767,3.908,30.436,59.319, ,9.356053028,3.875176001,0.597308509,10.20940492,5.430921159,16.61176351,1.677010963,0.166098365, ,84.20447725,34.87658401,40.8376197,21.72368463,66.44705404,3.189110714,1.162688555, ,0.267714327,0.712748821,0.367541628
E01003474,Merton 001C,E09000024,Merton,0.261,0.075,0.001,0.152,27.179,7.742,19.436,54.846, ,9.337875027,3.828861468,0.530787503,10.58194347,5.231508717,18.13463161,1.918403042,0.248128421, ,84.04087524,34.45975321,42.32777387,20.92603487,72.53852644,3.632817275,1.736898947, ,0.482668997,0.097714466,-0.750058875
E01003475,Merton 001D,E09000024,Merton,17.885,5.932,2.368,3.704,19.775,20.68,40.586,110.93, ,8.836813596,3.417897648,0.611951343,9.969870331,5.277850098,18.02749524,1.686664033,0.228954854, ,79.53132237,30.76107883,39.87948133,21.11140039,72.10998095,3.176648089,1.602683975, ,-0.360970212,0.344886966,-0.421242865
E01003476,Merton 003D,E09000024,Merton,13.291,8.058,3.453,3.511,20.185,12.976,26.1,87.574, ,9.357684584,3.669395965,0.603905417,10.59568999,5.364504927,18.04397146,1.726280039,0.242112573, ,84.21916125,33.02456368,42.38275997,21.45801971,72.17588585,3.266400348,1.694788008, ,0.260241702,0.627775585,-0.049499828
E01003477,Merton 003E,E09000024,Merton,7.508,4.478,0.252,6.271,16.735,6.447,21.098,62.789, ,9.024542148,3.538075461,0.588526256,9.645266078,5.514154007,18.04449053,1.796149452,0.252675604, ,81.22087933,31.84267915,38.58106431,22.05661603,72.17796212,3.428527343,1.76872923, ,-0.297957939,0.811910343,-0.62264064
E01003478,Merton 001E,E09000024,Merton,4.435,2.27,0.704,2.452,6.369,3.255,32.25,51.735, ,9.559754093,3.67090411,0.582445673,9.739762112,5.720781824,17.95033745,1.817995322,0.207717324, ,86.03778684,33.03813699,38.95904845,22.8831273,71.80134982,3.462639492,1.454021271, ,0.146020443,1.307681916,-0.553863296
E01003479,Newham 035A,E09000025,Newham,28.745,25.326,17.591,15.419,71.696,87.867,27.316,273.96, ,9.11120535,3.594159591,0.622008057,9.559698957,5.342123549,16.93825397,1.472654289,0.373048488, ,82.00084815,32.34743632,38.23879583,21.3684942,67.75301588,2.770376193,2.611339414, ,-0.645908943,0.394596916,1.800790437
E01003480,Newham 033A,E09000025,Newham,21.754,13.845,17.727,11.8,20.649,62.471,17.545,165.791, ,9.047506256,3.619177864,0.617902679,9.771714321,5.183188306,17.37579016,1.469545087,0.249174641, ,81.4275563,32.57260078,39.08685728,20.73275323,69.50316064,2.742149573,1.744222484, ,-0.280671131,0.067625609,1.188438684
E01003481,Newham 035B,E09000025,Newham,31.022,22.695,21.534,30.242,20.509,95.413,18.483,239.898, ,9.358310377,3.731457024,0.632990793,10.31395379,5.4226834,18.03384209,1.484972979,0.229136933, ,84.22479339,33.58311321,41.25581515,21.6907336,72.13536837,2.783042908,1.603958534, ,0.193220661,0.669712498,1.119372648
E01003482,Newham 033B,E09000025,Newham,24.417,14.472,10.169,20.886,39.348,72.49,23.125,204.907, ,8.801501386,3.421979427,0.591176889,9.336446093,5.378445288,17.38080127,1.556380078,0.239512284, ,79.21351247,30.79781484,37.34578437,21.51378115,69.52320509,2.90064855,1.676585991, ,-0.696217325,0.18150353,0.341600436
E01003483,Newham 032A,E09000025,Newham,46.752,39.894,32.169,34.435,35.764,70.362,19.588,278.964, ,9.042650171,3.453547287,0.618689944,10.24496541,5.194859015,18.6803897,1.504889934,0.25469108, ,81.38385154,31.08192559,40.97986164,20.77943606,74.7215588,2.787705438,1.782837557, ,-0.141836218,0.032075456,0.559928021
E01003484,Newham 032B,E09000025,Newham,22.134,12.215,11.336,17.84,25.556,51.939,24.898,165.918, ,9.345376796,3.667801469,0.634464833,9.787169542,5.387754137,17.4614469,1.563110249,0.259874145, ,84.10839116,33.01021322,39.14867817,21.55101655,69.84578758,2.912457029,1.819119017, ,-0.112214281,0.790368643,0.955677106
E01003485,Newham 035C,E09000025,Newham,26.135,17.615,15.377,19.546,60.251,57.315,22.584,218.823, ,8.810928008,3.439030217,0.619638026,9.569041977,5.314557051,16.95602533,1.518283868,0.238550316, ,79.29835207,30.95127195,38.27616791,21.25822821,67.82410134,2.828053042,1.669852212, ,-0.673229952,0.259313268,0.635236826
E01003486,Newham 033C,E09000025,Newham,79.305,58.427,26.576,57.365,67.655,70.391,20.561,380.28, ,8.831506752,3.358379124,0.629056697,9.834953394,5.291198861,18.25548798,1.444912238,0.350841387, ,79.48356077,30.22541212,39.33981357,21.16479544,73.0219519,2.707660786,2.455889706, ,-0.709882453,0.140836071,1.151035347
E01003487,Newham 033D,E09000025,Newham,57.873,50.703,29.353,48.33,24.963,63.204,18.599,293.025, ,9.805103914,3.98020015,0.64661688,11.23694762,5.184021696,19.61682462,1.497974869,0.232224157, ,88.24593523,35.82180135,44.94779048,20.73608678,78.46729849,2.797427823,1.625569099, ,1.148535898,0.541810439,1.312014822
E01003488,Newham 019A,E09000025,Newham,63.465,49.17,32.499,33.533,68.158,74.925,21.906,343.656, ,9.206504243,3.645157188,0.525522717,10.96189549,4.734070024,20.13204051,1.521397397,0.169348368, ,82.85853819,32.80641469,43.84758195,18.9362801,80.52816202,2.839342974,1.185438573, ,0.767873903,-1.4954991,0.131797381
E01003489,Newham 019B,E09000025,Newham,45.414,28.97,30.361,29.161,40.614,82.947,24.23,281.697, ,9.515031812,3.743208859,0.552495394,11.36818005,4.829137671,21.79208254,1.564915471,0.079759055, ,85.63528631,33.68887973,45.47272019,19.31655068,87.16833015,2.894156811,0.558313383, ,1.497733051,-0.950878268,-0.538745245
E01003490,Newham 019C,E09000025,Newham,37.206,25.693,25.892,16.039,65.151,72.281,31.616,273.878, ,9.551949616,3.842494661,0.55423453,11.10086057,4.762552799,20.75110989,1.52177461,0.161889223, ,85.96754655,34.58245195,44.40344229,19.0502112,83.00443958,2.8122056,1.133224561, ,1.251077739,-1.031965808,0.405247195
E01003491,Newham 022A,E09000025,Newham,32.088,17.899,18.214,12.828,55.034,70.186,40.626,246.875, ,9.559092113,3.847088778,0.5374644,10.5372081,4.867613316,20.30964563,1.521945745,0.13061627, ,86.03182902,34.623799,42.14883241,19.47045326,81.23858252,2.818730527,0.914313893, ,1.092126582,-0.943470145,0.353664152
E01003492,Newham 025A,E09000025,Newham,24.375,14.192,17.643,9.699,55.788,56.486,40.393,218.576, ,9.414843795,3.810674749,0.528667598,11.34969326,4.771930438,19.83441034,1.504797023,0.124602775, ,84.73359415,34.29607274,45.39877303,19.08772175,79.33764135,2.792229276,0.872219425, ,1.150392244,-1.365191879,0.337022968
E01003493,Newham 025B,E09000025,Newham,27.262,19.612,21.183,16.8,52.911,62.305,31.693,231.766, ,9.232258224,3.756692484,0.550057764,11.33192211,4.704123927,19.07548191,1.474626411,0.167548887, ,83.09032402,33.81023235,45.32768845,18.81649571,76.30192764,2.744529623,1.172842209, ,0.825799308,-1.396585366,0.689011175
E01003494,Newham 025C,E09000025,Newham,22.928,13.37,19.441,9.17,58.888,39.984,36.706,200.487, ,9.453285287,3.829124474,0.556644585,10.82496147,5.02164124,20.15624625,1.536739858,0.184720262, ,85.07956758,34.46212027,43.29984587,20.08656496,80.624985,2.825737372,1.293041834, ,0.943274933,-0.578559702,0.454866632
E01003495,Newham 025D,E09000025,Newham,19.292,11.511,14.493,8.686,46.271,33.308,31.385,164.946, ,9.364606231,3.729671993,0.575675594,10.56864838,5.300122471,19.4545528,1.557052796,0.189271517, ,84.28145608,33.56704793,42.27459351,21.20048988,77.81821119,2.903798365,1.324900616, ,0.578817705,0.036707166,0.312537283
E01003496,Newham 027A,E09000025,Newham,33.27,33.016,16.132,22.354,45.589,67.773,21.945,240.079, ,8.92595741,3.393602635,0.607145477,9.939065236,5.221133473,18.82438604,1.574569621,0.322308531, ,80.33361669,30.54242371,39.75626094,20.88453389,75.29754414,2.950740707,2.256159715, ,-0.422000515,0.060230371,0.397833034
E01003497,Newham 034A,E09000025,Newham,45.181,37.203,31.728,38.437,55.4,50.281,24.483,282.713, ,8.890311391,3.513318409,0.610180769,9.953889773,5.070412933,18.58225083,1.509196689,0.200145011, ,80.01280252,31.61986568,39.81555909,20.28165173,74.32900331,2.834753764,1.401015077, ,-0.119624496,-0.220763848,0.358377125
E01003498,Newham 027B,E09000025,Newham,40.373,33.622,23.197,23.771,50.981,67.826,23.632,263.402, ,9.115498639,3.481088708,0.611028835,9.929989704,5.17320315,18.32667551,1.483742263,0.319244466, ,82.03948775,31.32979837,39.71995882,20.6928126,73.30670203,2.764899483,2.23471126, ,-0.325248544,-0.035364222,1.105516731
E01003499,Newham 030A,E09000025,Newham,48.54,38.849,26.881,31.764,62.129,82.023,35.922,326.108, ,8.891620015,3.397938886,0.625135034,9.817714599,4.978382383,18.5663417,1.472542369,0.364963378, ,80.02458014,30.58144998,39.27085839,19.91352953,74.26536679,2.737108706,2.554743649, ,-0.553713053,-0.310350577,1.172511019
E01003500,Newham 027C,E09000025,Newham,41.643,34.74,22.514,45.76,61.751,61.975,31.488,299.871, ,9.054162331,3.419693178,0.61903425,9.915049644,5.210487349,18.39989825,1.545199863,0.221378652, ,81.48746098,30.7772386,39.66019858,20.8419494,73.599593,2.896459111,1.549650566, ,-0.221608203,0.157110441,0.250805669
E01003501,Newham 030B,E09000025,Newham,48.723,37.657,28.068,23.558,51.5,63.388,28.201,281.095, ,9.25428367,3.52558461,0.619635047,10.38350941,5.277015094,19.22094227,1.52475758,0.201295731, ,83.28855303,31.73026149,41.53403765,21.10806038,76.88376907,2.835263907,1.409070116, ,0.225249916,0.273349532,0.289620212
E01003502,Newham 030C,E09000025,Newham,47.416,28.912,25.472,27.597,75.033,66.693,43.481,314.604, ,9.659784271,3.863646572,0.582419232,12.41553442,5.131186002,21.91241709,1.514655551,0.121643926, ,86.93805844,34.77281914,49.66213767,20.52474401,87.64966836,2.846207581,0.85150748, ,1.803014145,-0.331969346,-0.021124643
