LSOAcode2011,LSOAname2011,LocalAuthorityDistrictcode2013,LocalAuthorityDistrictname2013,IncomeScoreexponentiallytransformed,EmploymentScoreexponentiallytransformed,EducationSkillsandTrainingScoreexponentiallytransformed,HealthDeprivationandDisabilityScoreexponentiallytransformed,CrimeScoreexponentiallytransformed,BarrierstoHousingandServicesScoreexponentiallytransformed,LivingEnvironmentScoreexponentiallytransformed,IMD,V13,fat,saturate,salt,sugar,protein,carb,fibre,alcohol,V22,energy_fat,energy_saturate,energy_sugar,energy_protein,energy_carb,energy_fibre,energy_alcohol,V30,FAC1_1,FAC2_1,FAC3_1
E01003621,Newham 023C,E09000025,Newham,23.792,11.761,25.948,19.066,24.776,58.383,33.435,197.161, ,9.33646469046634,3.59560455752498,.506217312171263,11.948053992605,4.5517685138582,19.3467590152548,1.45101407521826,.258902830837051, ,84.0281822141976,32.3604410177141,47.79221597042,18.2070740554328,77.3870360610195,2.62249153924923,1.81231981585935, ,.782241951731752,-2.18231800377318,.955669107372524
E01003622,Newham 023D,E09000025,Newham,32.267,32.562,31.288,22.453,67.76,72.377,38.834,297.541, ,9.64619467168323,3.75539424837535,.569704119786241,11.0283090994599,4.89109002032551,20.0372604189413,1.50763249399475,.15987496464027, ,86.8157520451504,33.7985482353669,44.1132363978397,19.564360081302,80.1490416757655,2.77872872956954,1.11912475248189, ,1.06928885734307,-.705029005442669,.506013789527086
E01003623,Newham 023E,E09000025,Newham,46.552,32.687,31.105,33.82,44.178,67.681,28.565,284.588, ,9.50185384699891,3.78519614475107,.567408836687982,11.0277589231685,5.01550844195142,20.7961535500196,1.50911579497335,.266788990953087, ,85.5166846229965,34.066765302749,44.1110356926742,20.0620337678057,83.1846142000784,2.79058983666064,1.86752293667163, ,.910163675178457,-.559023761484109,.802350459712266
E01003624,Newham 024E,E09000025,Newham,43.804,32.425,25.605,23.878,43.49,53.21,33.619,256.031, ,8.99714266224519,3.52965578945784,.556729934800097,10.5840728778325,4.87731506892791,19.7037025873687,1.58642273585358,.196092800736076, ,80.9742839602117,31.7669021051041,42.3362915113302,19.5092602757116,78.8148103494751,2.93562923362473,1.37264960515252, ,.336052006605483,-.93656055798103,-.19404227684899
E01003625,Newham 015A,E09000025,Newham,26.992,21.952,22.639,19.622,55.408,85.788,31.6,264.001, ,8.94368596394397,3.4623510526602,.55145572262452,11.1583164207791,4.71758555640599,19.6201190582117,1.61212809880596,.308803178444948, ,80.4931736754982,31.1611594739306,44.6332656831165,18.8703422256239,78.480476232847,3.00472068480736,2.16162224911464, ,.214675927083483,-1.31347815302196,.095725267537664
E01003626,Newham 015B,E09000025,Newham,21.063,14.661,13.796,16.593,44.183,62.139,26.876,199.311, ,9.92364758080717,3.9342060392724,.534360696972933,11.3391107933181,4.80196303833673,20.0331883101401,1.5384109784941,.219104573089121, ,89.3128282272672,35.4078543534377,45.3564431732726,19.2078521533469,80.1327532405604,2.81638890416745,1.53373201162385, ,1.37424470195535,-1.01992184433023,.965896569018263
E01003627,Newham 015C,E09000025,Newham,31.379,17.177,25.385,16.39,33.497,55.843,30.163,209.834, ,10.1506666906493,4.00686897866748,.525725622998793,12.1597036370816,4.67546659711484,20.83529752851,1.57397111199052,.196985587473467, ,91.3560002158486,36.0618208079941,48.6388145483266,18.7018663884593,83.3411901140403,2.83716588121024,1.37889911231427, ,1.94949684085581,-1.25524636612332,.716000883098141
E01003628,Newham 015D,E09000025,Newham,21.772,12.305,12.36,14.613,36.435,59.257,28.284,185.026, ,9.81574279605803,4.0879318646597,.542804749721049,12.7154929045036,4.47135170725665,19.4482975460125,1.4629024911694,.37256302968334, ,88.3416851645274,36.7913867819238,50.8619716180145,17.8854068290266,77.79319018405,2.62758009543288,2.60794120778334, ,1.49884951402726,-1.74506906084445,2.26104366913261
E01003629,Newham 015E,E09000025,Newham,31.199,17.148,21.03,21.571,37.939,72.121,41.992,243, ,9.86015548335249,3.91317716851703,.489843056549307,11.5936168954433,4.81269385221975,20.7489986127341,1.60741621641357,.176276945093457, ,88.7413993501727,35.2185945166404,46.3744675817735,19.250775408879,82.9959944509366,2.91372809579441,1.23393861565419, ,1.58314763935116,-1.36012443217745,.213118642503683
E01003630,Newham 021C,E09000025,Newham,37.975,24.937,19.774,21.181,47.535,69.565,32.468,253.435, ,9.32574515847469,3.67728772964841,.614457020073019,10.4342957390151,5.11853246279812,19.5192062185865,1.54432207602834,.139612242954517, ,83.9317064262846,33.0955895668227,41.7371829560606,20.4741298511925,78.0768248743462,2.89309404655385,.977285700681621, ,.609637101071849,.0758561913424857,.120451211243363
E01003631,Newham 020A,E09000025,Newham,34.671,22.162,14.707,27.145,26.999,47.926,62.129,235.739, ,8.90966945802731,3.48517037489828,.610273855134366,10.4207427057848,5.11966157294248,18.6799384993906,1.56180195599028,.191713104828851, ,80.1870251222583,31.3665333740727,41.6829708231395,20.4786462917699,74.7197539975626,2.91404991850046,1.34199173380195, ,.0118046885527351,-.125278065494504,-.0109763564003729
E01003632,Newham 020B,E09000025,Newham,25.721,19.412,19.074,12.09,25.888,44.995,33.637,180.817, ,9.83080837074496,3.73019699429916,.63460265752863,10.1345507689361,5.61879883465522,18.7333815709887,1.59397666125382,.172212400261091, ,88.4772753367203,33.5717729486954,40.5382030757445,22.4751953386208,74.9335262839549,2.98848950870826,1.2054868018276, ,.568898328630432,1.32933786166769,.40858239333453
E01003633,Newham 020C,E09000025,Newham,55.655,50.152,27.296,34.337,28.441,77.388,23.129,296.398, ,8.78391484098395,3.30838380545317,.605580310926003,10.0598276903156,5.19130878230087,19.0752257417959,1.53349389184191,.146008705933094, ,79.0552335688659,29.7754542490602,40.2393107612624,20.7652351292035,76.3009029671837,2.84131068515397,1.02206094153166, ,-.190776425061653,-.148216338386356,-.444901408083637
E01003634,Newham 020D,E09000025,Newham,44.951,34.435,23.226,28.467,38.954,71.618,18.978,260.629, ,8.65904373271631,3.40745411547059,.605714040728338,10.1811455227746,5.28737063140645,18.7236240639113,1.57679359238252,.160842939146343, ,77.9313935944756,30.6670870392215,40.7245820910984,21.1494825256258,74.8944962556452,2.95321836212822,1.1259005740244, ,-.215559950186027,.0517116761497539,-.464132353819891
E01003635,Newham 016D,E09000025,Newham,21.587,19.684,12.79,13.632,80.809,41.096,34.992,224.59, ,9.20909883232284,3.69758753706292,.570183375636103,10.3175144051987,5.07330059204755,19.1409228406709,1.58724403364922,.239619466481235, ,82.8818894909306,33.2782878335576,41.270057620795,20.2932023681902,76.5636913626838,2.95851688735656,1.67733626536858, ,.331199763481451,-.350198485317803,.40790672058407
E01003636,Newham 020E,E09000025,Newham,47.711,29.854,20.598,22.466,65.222,72.914,28.839,287.604, ,8.59834845513872,3.31524049316758,.576085827688489,10.783323202613,4.98067008318488,19.7179300356501,1.56397549019619,.161655471479499, ,77.3851360962511,29.8371644384944,43.133292810452,19.9226803327395,78.8717201426004,2.87071420083206,1.1315883003565, ,.0210400350976084,-.848536336919015,-.730466992802382
E01003637,Newham 021D,E09000025,Newham,27.046,17.456,11.673,19.147,52.118,46.699,37.119,211.258, ,8.75460755368,3.41139060103587,.610032358368312,9.45030085314177,5.09649084547567,18.478923596866,1.57610800901071,.211064286210698, ,78.7914679831339,30.7025154093087,37.8012034125671,20.3859633819027,73.9156943874641,2.96386455138031,1.47745000347487, ,-.430807425818147,-.0867617118383851,-.0485836620053413
E01003638,Redbridge 017A,E09000026,Redbridge,21.61,20.166,12.455,9.022,28.343,28.037,10.479,130.112, ,8.98058772414348,3.54981626716761,.537318864280769,10.5128602673149,4.95254685371331,18.8615085238773,1.67511248573216,.138764296918148, ,80.8252895172832,31.9483464045101,42.0514410692599,19.8101874148532,75.4460340955092,3.10580581022865,.971350078427043, ,.323755086757797,-.848837229502187,-.720626985224188
E01003639,Redbridge 013A,E09000026,Redbridge,29.08,23.861,17.421,12.966,47.226,47.535,21.943,200.032, ,9.672064120663,3.76740032691913,.535826500854485,11.1260729623302,4.88845568021402,19.2086751504561,1.66916932907348,.182076614533027, ,87.0485770859612,33.9066029422717,44.5042918493209,19.553822720856,76.8347006018245,3.10594397800729,1.27453630173118, ,1.00677648943916,-.77326024417239,.00633354568404595
E01003640,Redbridge 013B,E09000026,Redbridge,15.592,13.791,9.407,3.52,65.662,41.813,16.87,166.655, ,9.07712320076157,3.4504298346484,.547780701058753,10.8831416788929,5.24505095364603,19.6591506403897,1.67137515365398,.18733867758436, ,81.6941088068512,31.0538685118386,43.5325667155717,20.9802038145841,78.6366025615589,3.08423807446764,1.31137074309053, ,.328200445930714,-.350270147559939,-.7898022012543
E01003641,Redbridge 013C,E09000026,Redbridge,17.397,11.528,6.683,4.634,32.993,22.214,19.507,114.956, ,9.60190369056408,3.79017782200488,.563558992774676,10.9513511876436,5.06414528620258,18.7422312118717,1.63761735819667,.321876662051657, ,86.4171332150718,34.1116003980465,43.8054047505744,20.2565811448103,74.9689248474871,3.05949033011727,2.25313663436161, ,.581623928376518,-.285232242681858,.873860975099877
E01003642,Redbridge 013D,E09000026,Redbridge,26.184,21.138,9.653,12.054,26.245,31.434,14.867,141.575, ,8.87324029920546,3.54799625993448,.544560291023884,10.7424600280506,5.08424170172972,18.9702080411401,1.61543010752686,.131197746610565, ,79.8591626928448,31.9319663394135,42.9698401122027,20.3369668069189,75.8808321645606,2.99576905095837,.918384226273961, ,.310022745964306,-.729687412745703,-.585266210238429
E01003643,Redbridge 017B,E09000026,Redbridge,13.12,10.221,7.538,9.569,21.392,24.574,17.434,103.848, ,9.06322114999791,3.48224547516334,.570673361275444,9.78281291412834,5.28306132432063,18.5347729799433,1.71318450660381,.208138494241116, ,81.5689903499779,31.3402092764728,39.1312516565133,21.1322452972825,74.1390919197733,3.17451238493355,1.45696945968782, ,-.117058689722681,.131540395501695,-.565356724427783
E01003644,Redbridge 017C,E09000026,Redbridge,16.278,12.434,7.144,6.122,21.809,31.613,11.195,106.595, ,10.1520061525097,4.00073149723138,.532733690782148,11.8425312873222,4.86788462234445,20.4128431833805,1.60119141543916,.262585774673372, ,91.3680553725898,36.0065834750843,47.3701251492888,19.4715384893778,81.651372733522,2.92114943360715,1.8381004227136, ,1.65158392789056,-.80829741944831,.947345786379699
E01003645,Redbridge 017D,E09000026,Redbridge,19.294,9.635,11.129,22.745,19.896,36.567,69.91,189.176, ,9.04970290428799,3.55541864244334,.525762967207012,11.2689949581234,4.87120213342227,19.7543447643645,1.57804325180215,.237719892495519, ,81.4473261385869,31.9987677819927,45.0759798324938,19.4848085336891,79.0173790574582,2.91964998541606,1.66403924746865, ,.489887400665068,-1.30946759760276,.0153714868473308
E01003646,Redbridge 012A,E09000026,Redbridge,17.521,10.36,5.037,6.619,26.554,32.482,21.775,120.348, ,9.95165964154894,3.90578260131495,.581462605316135,11.4348636286464,5.02940169281878,21.0236415007394,1.65789246477339,.0844431462663401, ,89.5649367739377,35.152043411831,45.7394545145858,20.1176067712751,84.0945660029577,3.05857735309104,.59110202386438, ,1.74638496880063,-.051380632847215,-.423480625513541
E01003647,Redbridge 015A,E09000026,Redbridge,11.474,7.444,4.506,4.408,43.154,33.763,16.987,121.736, ,9.28662661235605,3.55305944029563,.540908274873702,11.159894319982,4.73084936260082,19.6099079731458,1.70352643886245,.153300842573735, ,83.5796395111992,31.9775349626639,44.6395772799282,18.9233974504032,78.4396318925833,3.17361393980533,1.07310589801614, ,.773778596684003,-1.11191661369118,-.777230239570666
E01003648,Redbridge 012B,E09000026,Redbridge,7.672,7.533,6.498,3.238,11.839,9.038,11.793,57.611, ,10.1361633222089,4.08800312618835,.597141743061184,11.9111149507839,5.17222762029493,20.0630307126856,1.61570909551772,.159309362088631, ,91.2254698998761,36.7920281356965,47.6444598031356,20.6889104811797,80.2521228507427,2.92846521059526,1.11516553462042, ,1.81410486563275,.301977217930933,.561756264496735
E01003649,Redbridge 012C,E09000026,Redbridge,13.106,7.811,4.219,6.659,10.576,20.754,13.292,76.417, ,10.7887217564864,4.53608851630138,.603848127079177,11.9037133732528,4.83540785096455,21.3745218283425,1.68039574184966,.109605643646041, ,97.0984958083773,40.8247966467032,47.6148534930112,19.3416314038582,85.4980873133701,3.06740864936797,.76723950552229, ,2.92036708167617,.288289770224195,.754906914878978
E01003650,Redbridge 015B,E09000026,Redbridge,23.503,16.34,6.794,12.107,28.381,21.478,13.697,122.3, ,9.62901090417101,3.78061150907382,.557630561525033,11.1317417223817,5.09300780006367,20.3911361827439,1.64326727156957,.179653177730022, ,86.661098137533,34.0255035816645,44.5269668895268,20.3720312002547,81.5645447309758,3.03296879974531,1.25757224411016, ,1.11561757889406,-.295561804336736,-.124225530807288
E01003651,Redbridge 012D,E09000026,Redbridge,15.727,10.155,1.943,4.141,25.025,36.131,15.32,108.442, ,9.30979843962537,3.64761856703183,.53663562021334,10.6251674182234,5.16163195190029,19.6130166058259,1.71431465177867,.24377091260468, ,83.7881859566221,32.8285671032882,42.5006696728939,20.6465278076011,78.4520664233039,3.15436117672323,1.70639638823276, ,.485675509624234,-.34744592601169,-.331072396405525
E01003652,Redbridge 015C,E09000026,Redbridge,16.18,9.631,3.892,2.352,11.21,19.574,10.362,73.201, ,9.67722042112936,3.83350984052172,.536941985951527,11.7311281396346,4.86201886236342,20.0227186691556,1.59525919376487,.104620470904148, ,87.0949837901413,34.501588564695,46.9245125585387,19.4480754494537,80.0908746766226,2.93409372236941,.732343296329046, ,1.46316793105165,-.970215007721398,-.098243301182379
E01003653,Redbridge 015D,E09000026,Redbridge,13.148,8.834,7.378,6.227,33.036,31.089,24.924,124.636, ,9.33139721138697,3.78176122499798,.510574270063954,11.5804473400282,4.78252303095682,18.4049680471404,1.52447506017093,.124827963316457, ,83.9825749024786,34.0358510249841,46.3217893601128,19.1300921238273,73.6198721885619,2.8402938003153,.873795743215206, ,.943473749379941,-1.55427808281937,.397810926583744
E01003654,Redbridge 004A,E09000026,Redbridge,22.684,18.277,8.805,16.272,59.921,21.663,17.719,165.341, ,9.52933403321825,3.85872335745489,.650066442452934,9.32002229637517,5.71622223888637,17.7851859072898,1.63312549210756,.265279596065642, ,85.7640062989824,34.7285102170805,37.2800891855007,22.8648889555455,71.1407436291595,3.09574694112208,1.85695717245945, ,.0225612868653001,1.74293911315823,.910492930937707
E01003655,Redbridge 004B,E09000026,Redbridge,10.375,7.775,6.005,5.923,31.29,13.632,14.985,89.985, ,9.16845093318312,3.68076316504103,.659408509983394,10.1513825962594,5.50629441900033,17.8769006716021,1.62065512934235,.272411156206442, ,82.5160583986492,33.1268684853586,40.6055303850376,22.0251776760013,71.5076026864084,3.0595032675006,1.90687809344507, ,-.0749513372221031,1.20139223574926,.582829905406409
E01003656,Redbridge 005A,E09000026,Redbridge,31.728,32.544,26.055,20.58,43.554,39.452,17.131,211.044, ,9.24963777117233,3.56840157934475,.686923430082872,10.3079519542164,5.7832276740161,18.9413692826399,1.62607603921744,.381195314759771, ,83.2467399405485,32.1156142140996,41.2318078168657,23.1329106960644,75.7654771305599,2.99386673173328,2.66836720331842, ,-.211361244067202,1.86512551007919,.705930675445642
E01003657,Redbridge 005B,E09000026,Redbridge,14.201,15.795,15.163,3.054,20.086,22.111,14.019,104.429, ,8.50899769564778,3.30239046943841,.615178891326039,10.1977254276335,5.45437457531964,19.3003777068751,1.65576235634739,.195377986794292, ,76.5809792608313,29.721514224932,40.7909017105341,21.8174983012785,77.2015108275005,3.1126786611127,1.36764590756003, ,-.383584158700499,.443247398727558,-1.00736377657388
E01003658,Redbridge 004C,E09000026,Redbridge,34.746,27.77,23.342,20.418,24.001,28.322,15.711,174.31, ,9.57192031160141,3.80295536683546,.637566091724525,11.1892435987476,5.47348189770745,19.1003381872164,1.58837989272719,.218204883628121, ,86.1472828044166,34.2265983015054,44.7569743949905,21.8939275908298,76.4013527488656,2.96646446587066,1.52743418539683, ,.768793774020303,.929781540765133,.5230620802565
E01003659,Redbridge 005C,E09000026,Redbridge,10.408,8.869,8.729,5.575,30.322,16.596,22.093,102.592, ,10.1754713551844,4.30274703382112,.717092837557531,10.5584188896694,5.36009674307022,18.5871164528404,1.54585843177138,.262992128347547, ,91.5792421966697,38.7247233043786,42.2336755586777,21.4403869722808,74.3484658113619,2.88284101280341,1.84094489843279, ,1.2350656479348,1.84624747979833,2.07228349787196
E01003660,Redbridge 004D,E09000026,Redbridge,5.662,3.706,9.411,4.439,11.931,25.929,10.599,71.677, ,8.81234992402547,3.47588464341809,.716091887299258,9.26570277582066,5.62100322425244,17.7618489419264,1.56768866817381,.33293502748645, ,79.3111493162349,31.2829617907479,37.0628111032826,22.4840128970097,71.0473957677057,2.96299324265894,2.33054519240503, ,-.834161215193851,1.75850988102407,.776483925952542
E01003661,Redbridge 019A,E09000026,Redbridge,27.298,22.256,9.832,12.288,52.898,17.366,15.237,157.175, ,9.56423264748287,3.73295859037375,.529575533227477,11.1081830002588,5.13822429906543,19.4972490007751,1.60592996195193,.170467437479221, ,86.0780938273397,33.5966273133642,44.4327320010352,20.5528971962617,77.9889960031006,2.97601122972925,1.19327206235455, ,.907330231700283,-.575646434410783,.0462117172426492
E01003662,Redbridge 019B,E09000026,Redbridge,22.889,22.4,9.702,13.271,51.624,27.08,35.728,182.694, ,9.48045230885737,3.67339212717639,.555512026873618,10.5112149886451,5.18146820590459,19.4930570666157,1.64784330052987,.193058004920514, ,85.3240707797094,33.0605291445897,42.0448599545805,20.7258728236183,77.9722282664629,3.08485011355027,1.3514060344436, ,.618823802504029,-.171689193698184,-.107848358066736
E01003663,Redbridge 019C,E09000026,Redbridge,21.974,14.36,10.162,16.816,36.187,28.103,16.76,144.362, ,6.73873543725858,2.57665626411112,.378757012192079,8.09988590637716,3.48265766895789,14.7103973709296,1.11269881089758,.95089994280259, ,60.6486189353277,23.1899063770014,32.3995436255086,13.9306306758315,58.8415894837186,2.02937133109225,6.6562995996183, ,-4.17507553176161,-6.20750840512648,4.4074164070213
E01003664,Redbridge 019D,E09000026,Redbridge,23.224,16.537,10.121,8.512,30.504,22.941,14.075,125.914, ,8.52091814816522,3.43036744207297,.461137882180918,10.5416969059917,4.61131621041087,19.0063717380373,1.42028197979981,.543386693935409, ,76.6882633334839,30.8733069786589,42.1667876239669,18.4452648416435,76.0254869521492,2.6080654449065,3.80370685754765, ,-.711371342539684,-2.66975350192244,1.93383434670311
E01003665,Redbridge 019E,E09000026,Redbridge,16.424,9.935,12.89,5.175,35.073,15.855,10.551,105.903, ,8.87899223300982,3.41088155339789,.549566376051814,11.5789255663432,5.21496440129454,21.0013546925566,1.59525372168283,.155084290614886, ,79.9109300970885,30.6979339805842,46.315702265373,20.8598576051781,84.0054187702264,2.90738122977343,1.08559003430421, ,.598680371200807,-.657622125450115,-1.00646623773334
E01003666,Redbridge 019F,E09000026,Redbridge,33.7,23.639,12.096,11.866,26.025,36.503,28.376,172.205, ,10.1946178481246,3.70251709059582,.552151790663335,11.2532281209582,4.94764303750692,19.9625765227559,1.62440229106365,.158154918088316, ,91.7515606331196,33.3226538153622,45.012912483833,19.7905721500276,79.8503060910238,2.95981400505028,1.10708442661821, ,1.36050339736539,-.481573016908707,.102828209226242
E01003668,Redbridge 007A,E09000026,Redbridge,8.647,4.658,1.036,10.067,14.225,16.316,28.023,82.972, ,8.96785479901505,3.58384733388112,.718699669503546,10.1511177194416,5.30681111566842,17.7258705906469,1.65518806398689,.270853590442987, ,80.710693191135,32.2546260049213,40.6044708777664,21.2272444626737,70.9034823625877,3.12627399507791,1.8959751331009, ,-.235927964360125,1.3916608412093,.311815032670893
E01003669,Redbridge 007B,E09000026,Redbridge,1.405,2.699,.658,3.789,36.257,16.461,22.107,83.376, ,9.01710299446059,3.53957929688987,.663787923387196,9.27929507143672,5.85109368751452,18.1443362134784,1.6486713362983,.259534646808616, ,81.153926950165,31.8562136719925,37.1171802857468,23.404374750058,72.5773448539139,3.11991929131469,1.81674252766028, ,-.507523973416424,1.85054474630637,.0845848241912694
E01003670,Redbridge 007C,E09000026,Redbridge,8.828,8.264,2.713,5.894,13.428,30.996,18.304,88.427, ,8.77604484405629,3.40867311042503,.659670413388429,9.68316749086674,5.62250969373393,18.7761024164093,1.6460776903625,.279515797134032, ,78.9844035965136,30.6780579938098,38.7326699634669,22.4900387749357,75.1044096656373,3.08341219443664,1.95661057993818, ,-.548155965821906,1.28107086424247,-.189494474358804
E01003671,Redbridge 007D,E09000026,Redbridge,1.371,1.567,1.069,1.549,12.617,5.377,10.544,34.094, ,9.00549339016178,3.54931604206801,.665679414557085,10.5297186617453,5.30185162083953,19.0135098445859,1.68724015454721,.234661964412565, ,81.0494405114576,31.9438443785993,42.1188746469812,21.2074064833581,76.0540393783438,3.13584767053028,1.64263375088794, ,.103776876586354,.902111585967723,-.327937807750738
E01003672,Redbridge 007E,E09000026,Redbridge,26.423,16.854,8.183,22.591,25.372,24.306,31.491,155.22, ,9.12050876209615,3.55200631468898,.625646448828499,10.8913485408955,5.37572674961689,18.9758412733995,1.56136363636371,.146770332548666, ,82.0845788588684,31.9680568321893,43.5653941635821,21.5029069984675,75.9033650935981,2.89846840787659,1.02739232784067, ,.362500181387104,.444067696048143,-.158427822164736
E01003673,Redbridge 007F,E09000026,Redbridge,3.333,2.606,3.98,3.486,30.858,31.038,46.536,121.837, ,9.05651912902284,3.56224101515615,.653048189013635,9.34025661347766,5.95464703526476,17.975045538668,1.63782993613124,.248094770346323, ,81.5086721612059,32.0601691364033,37.3610264539106,23.818588141059,71.9001821546722,3.08173942370532,1.73666339242426, ,-.478902783831167,1.90931188896001,.126930020478284
E01003674,Redbridge 007G,E09000026,Redbridge,7.32,2.23,1.65,19.642,13.796,23.576,23.127,91.341, ,9.30748067338803,3.6333382591569,.645584122913619,10.1185385662947,5.40248812007417,18.4913741263909,1.67533365206306,.156649398180342, ,83.7673260604991,32.7000443323988,40.4741542651789,21.6099524802967,73.9654965055637,3.13346459202591,1.0965457872624, ,.275804887848844,1.0293930103851,-.300411108111531
E01003675,Redbridge 036A,E09000026,Redbridge,12.37,7.215,3.433,5.435,30.874,24.778,20.785,104.89, ,10.3411391102524,4.37834037972256,.574144973645814,11.9212785001247,5.07418015826421,20.4382686016274,1.6653436512597,.133003228895785, ,93.0702519922873,39.4050634174899,47.6851140004991,20.2967206330568,81.7530744065098,3.04575035651375,.931022602270497, ,2.32714443118107,.175420458350879,.621993515125971
E01003676,Redbridge 036B,E09000026,Redbridge,17.154,15.719,3.371,4.855,25.431,19.527,13.737,99.794, ,9.87317109504849,4.07505996131593,.572048776850169,11.7844738199452,4.96452051308147,20.9251789897855,1.65515558722735,.141052516542807, ,88.8585398554368,36.6755396518307,47.1378952797809,19.8580820523258,83.7007159591423,3.05993993688298,.98736761579965, ,1.85066321970658,-.256022029580159,.0394619571000125
E01003677,Redbridge 036C,E09000026,Redbridge,13.275,8.562,5.047,5.808,13.513,25.097,13.204,84.506, ,9.55316809733573,3.94072233826911,.561078384588284,10.8598614969417,4.87863311326933,19.926170125177,1.62334700474185,.108454603198803, ,85.97851287602,35.4665010444063,43.4394459877668,19.5145324530773,79.7046805007081,2.9503944379222,.759182222391629, ,1.26628075426188,-.564298418557002,-.0313418911837479
E01003678,Redbridge 036D,E09000026,Redbridge,10.768,5.231,2.254,7.813,22.156,27.972,12.896,89.09, ,9.14081149888941,3.593292207413,.600500966327608,11.3558522448263,5.11352917105091,20.765939369226,1.72213141587751,.10593338243891, ,82.2673034899984,32.3396298667152,45.4234089793054,20.4541166842036,83.0637574769041,3.13164795978027,.741533677072375, ,.952123780648516,.0172392468550303,-1.34381196774838
E01003679,Redbridge 036E,E09000026,Redbridge,10.288,8.803,4.621,6.532,19.43,25.92,10.668,86.262, ,9.60590648431847,3.8876963854226,.554838733029428,11.8667405027022,5.17204045537194,21.234464290162,1.75061878783352,.1318287589368, ,86.4531583588642,34.9892674687992,47.4669620108089,20.6881618214877,84.9378571606482,3.20385073362729,.922801312557608, ,1.60324689990639,-.0917462209375066,-.926227273486563
E01003680,Redbridge 036F,E09000026,Redbridge,5.19,6.114,7.112,2.239,20.917,15.535,11.419,68.526, ,9.68464086259364,3.87890761878435,.582029227062723,12.3476212330661,4.93868478217929,21.0774999012594,1.6913290414313,.187559405189778, ,87.1617677633381,34.9101685690607,49.3904849322647,19.7547391287171,84.3099996050379,3.11083850073062,1.31291583632845, ,1.66419391653484,-.346693920334453,-.310351836420758
E01003681,Redbridge 036G,E09000026,Redbridge,23.058,11.622,6.844,12.511,21.954,38.272,18.441,132.702, ,9.79632982341657,3.90149885850114,.56144576422214,11.6460982621248,4.86906397055392,20.9241156338813,1.64945277920145,.126106866700833, ,88.1669684107478,35.1134897265051,46.5843930484993,19.4762558822156,83.6964625355252,3.01766621627925,.882748066905836, ,1.66239745861121,-.577004475536633,-.246532441888591
E01003682,Redbridge 036H,E09000026,Redbridge,11.374,6.781,3.69,3.34,31.223,19.757,13.649,89.814, ,9.5328237525572,3.82930066718866,.548266424388031,11.3455633495818,4.98755320033941,20.8828045189092,1.66623745902869,.14287969785202, ,85.7954137730175,34.463706004683,45.3822533983275,19.9502128013576,83.5312180756368,3.06220521438197,1.00015788496414, ,1.33194844238347,-.548941494856554,-.465078359517947
E01003683,Redbridge 030A,E09000026,Redbridge,32.701,19.769,20.381,6.488,26.466,45.72,20.85,172.375, ,10.02571243384,4.13575987093532,.508404702669076,12.1792863490981,4.46563131527548,19.9420510429929,1.47146075684242,.211439333163509, ,90.2314119045563,37.2218388384148,48.7171453963925,17.8625252611019,79.7682041719718,2.68004755030989,1.48007533214456, ,1.88264009553092,-1.90271328883942,1.56070809684466
E01003684,Redbridge 030B,E09000026,Redbridge,30.294,19.131,13.44,6.762,25.933,36.291,21.022,152.873, ,9.32636302441642,3.5758820820174,.578178703167912,10.7249317114938,4.69629624162252,19.7084192967428,1.58168728410737,.141908860677275, ,83.9372672197408,32.1829387381564,42.8997268459753,18.7851849664901,78.8336771869714,2.88446931002926,.99336202474093, ,.714134301681886,-.936605259161863,-.172149979005389
E01003685,Redbridge 030C,E09000026,Redbridge,34.5,20.809,14.796,11.591,46.137,42.716,25.466,196.015, ,9.77094212912348,4.00594885102443,.504476949820278,11.5743274659997,4.44446052837256,20.6664395810534,1.58422698139748,.0652105049241831, ,87.9384791621031,36.0535396592179,46.2973098639989,17.7778421134902,82.6657583242138,2.88644051899324,.456473534469282, ,1.8847507437815,-1.83198458354928,-.00333026731248165
E01003686,Redbridge 030D,E09000026,Redbridge,33.203,27.986,18.491,6.784,68.796,46.82,32.584,234.664, ,9.63250788072076,3.7195128446684,.561153567882928,11.5382977281785,4.58020109424248,21.8487470560524,1.65008514801259,.0695103373310626, ,86.6925709264804,33.4756156020164,46.1531909127141,18.3208043769699,87.3949882242097,3.01264538570235,.486572361317438, ,1.6786701509011,-1.12655937482816,-.923858666727667
E01003688,Redbridge 030F,E09000026,Redbridge,27.721,19.831,22.626,19.972,42.853,57.839,25.693,216.535, ,9.55813219290904,3.79261679315754,.515901000682695,11.5000102798859,4.78473517246907,20.6977026864228,1.67502670360997,.0612521917038107, ,86.023189736174,34.1335511384197,46.0000411195439,19.1389406898762,82.7908107456915,3.10479058747936,.428765341926676, ,1.52028577708694,-1.1765630350468,-.878418855643428
E01003689,Redbridge 030G,E09000026,Redbridge,37.071,26.486,19.034,29.53,91.739,57.694,52.185,313.739, ,10.1247182382837,4.0639790565165,.488326779939458,12.3266878497,4.21651198603758,20.545164519275,1.52087213182073,.182798086340537, ,91.1224641445489,36.5758115086521,49.3067513988,16.8660479441503,82.1806580771003,2.75203736974485,1.27958660438375, ,2.10632656248716,-2.41477944931348,1.06578233714834
