gtin,category
5.05E+12,fats_oils
5.05E+12,fats_oils
5.39E+12,fats_oils
5.01E+12,fats_oils
5.05E+12,fats_oils
5.02E+12,fats_oils
3043059,fats_oils
50457441,fats_oils
5.00E+12,fats_oils
5.00E+12,fats_oils
5.00E+12,fats_oils
6.38E+11,fats_oils
5.05E+12,fats_oils
43647290069,fats_oils
43647240064,fats_oils
5.01E+12,fats_oils
5.05E+12,fats_oils
5.39E+12,fats_oils
5.39E+12,fats_oils
5.00E+12,fats_oils
8.71E+12,fats_oils
3222065,fats_oils
3222072,fats_oils
3028209,fruit_veg
43647800060,fruit_veg
43647813060,fruit_veg
92152125526,fruit_veg
5.01E+12,fruit_veg
5.01E+12,fruit_veg
5.01E+12,fruit_veg
5.01E+12,fruit_veg
5.01E+12,fruit_veg
5.04E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.39E+12,fruit_veg
5.01E+12,fruit_veg
92152125519,fruit_veg
5.04E+12,fruit_veg
5.10E+12,fruit_veg
5.39E+12,fruit_veg
43647833068,fruit_veg
43647810069,fruit_veg
5.01E+12,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
6.38E+11,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
92152125533,fruit_veg
5.01E+12,fruit_veg
5.02E+12,fruit_veg
5.06E+12,fruit_veg
5.39E+12,fruit_veg
5.04E+12,fruit_veg
5.05E+12,fruit_veg
5.10E+12,fruit_veg
5.01E+12,fruit_veg
5.06E+12,fruit_veg
6.38E+11,fruit_veg
5.10E+12,fruit_veg
3228067,fruit_veg
5.02E+12,fruit_veg
5.05E+12,fruit_veg
5.00E+12,fruit_veg
3261958,fruit_veg
5.05E+12,fruit_veg
5.01E+12,fruit_veg
6.01E+12,fruit_veg
6.01E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.39E+12,fruit_veg
5.01E+12,fruit_veg
5.01E+12,fruit_veg
5.01E+12,fruit_veg
5.01E+12,fruit_veg
43647802064,fruit_veg
5.05E+12,fruit_veg
43647811066,fruit_veg
43647812063,fruit_veg
5.01E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
41500934594,fruit_veg
41500871103,fruit_veg
41500871110,fruit_veg
43647831064,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.39E+12,fruit_veg
5.02E+12,fruit_veg
5.01E+12,fruit_veg
5.04E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
43647822062,fruit_veg
3228074,fruit_veg
3228081,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.01E+12,fruit_veg
5.01E+12,fruit_veg
5.05E+12,fruit_veg
92152125502,fruit_veg
92152125595,fruit_veg
5.06E+12,fruit_veg
5.01E+12,fruit_veg
5.39E+12,fruit_veg
5.39E+12,fruit_veg
5.39E+12,fruit_veg
5.05E+12,fruit_veg
5.01E+12,fruit_veg
5.01E+12,fruit_veg
3036389,fruit_veg
5.01E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
6.38E+11,fruit_veg
6.00E+12,fruit_veg
5.10E+12,fruit_veg
5.10E+12,fruit_veg
5.00E+12,fruit_veg
5.06E+12,fruit_veg
5.01E+12,fruit_veg
3029695,fruit_veg
3202036,fruit_veg
3232781,fruit_veg
3244265,fruit_veg
3245033,fruit_veg
3258828,fruit_veg
3267721,fruit_veg
3267738,fruit_veg
10110355,fruit_veg
10111147,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
3258170,fruit_veg
3246634,fruit_veg
3258835,fruit_veg
3258187,fruit_veg
3258842,fruit_veg
3246641,fruit_veg
3231562,fruit_veg
5.06E+12,fruit_veg
3202043,fruit_veg
3258859,fruit_veg
3231746,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
3245040,fruit_veg
3257753,fruit_veg
10004029,fruit_veg
3258866,fruit_veg
3221662,fruit_veg
3248867,fruit_veg
3260081,fruit_veg
3268384,fruit_veg
3246658,fruit_veg
3202050,fruit_veg
3231753,fruit_veg
3258873,fruit_veg
3202722,fruit_veg
3239865,fruit_veg
3239872,fruit_veg
3267707,fruit_veg
3267714,fruit_veg
3267516,fruit_veg
10088289,fruit_veg
3225264,fruit_veg
10004036,fruit_veg
10110553,fruit_veg
5.06E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
3268391,fruit_veg
3230893,fruit_veg
3246382,fruit_veg
3261361,fruit_veg
3246399,fruit_veg
10000182,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
3246665,fruit_veg
3246672,fruit_veg
3246689,fruit_veg
3258880,fruit_veg
3258897,fruit_veg
3246733,fruit_veg
3246740,fruit_veg
3268872,fruit_veg
3272589,fruit_veg
8.89E+12,fruit_veg
5.06E+12,fruit_veg
3267677,fruit_veg
3267158,fruit_veg
3267165,fruit_veg
3232729,fruit_veg
3232767,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
10113325,fruit_veg
3035184,water
3035207,water
8.45E+11,water
8.45E+11,water
8.99E+11,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.04E+12,water
5.04E+12,water
5.06E+12,water
5.06E+12,water
5.39E+12,water
5.71E+12,water
5.71E+12,water
8.81E+12,water
5.02E+12,water
6.10E+11,water
5.06E+12,water
8.81E+12,water
3035214,water
5.39E+12,water
5.04E+12,water
5.39E+12,water
5.01E+12,water
5.02E+12,water
8.99E+11,water
5.05E+12,water
5.02E+12,water
5.02E+12,water
5.01E+12,water
8.99E+11,water
5.02E+12,water
5.02E+12,water
5.04E+12,water
5.04E+12,water
5.02E+12,water
5.02E+12,water
5.39E+12,water
5.00E+12,water
5.04E+12,water
5.04E+12,water
5.04E+12,water
5.41E+12,water
5.41E+12,water
5.05E+12,water
5.01E+12,water
5.39E+12,water
5.39E+12,water
5.39E+12,water
5.39E+12,water
5.02E+12,water
5.02E+12,water
5.05E+12,water
5.05E+12,water
8.99E+11,water
8.99E+11,water
5.05E+12,water
5.04E+12,water
5.04E+12,water
5.01E+12,water
5.05E+12,water
5.05E+12,water
8.99E+11,water
8.99E+11,water
5.39E+12,water
5.02E+12,water
5.71E+12,water
5.71E+12,water
8.99E+11,water
5.02E+12,water
5.01E+12,water
5.02E+12,water
5.02E+12,water
5.05E+12,water
5.02E+12,water
5.05E+12,water
5.05E+12,water
5.02E+12,water
50974078,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
50054039,water
6.10E+11,water
7.03E+11,water
5.02E+12,water
5.02E+12,water
5.04E+12,water
5.04E+12,water
5.39E+12,water
5.39E+12,water
5.39E+12,water
5.02E+12,water
3036501,eggs
5.00E+12,eggs
5.02E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.39E+12,eggs
5.39E+12,eggs
5.06E+12,eggs
5.02E+12,eggs
5.00E+12,eggs
50378272,eggs
5.39E+12,eggs
5.10E+12,eggs
5.05E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
50326075,eggs
3037607,eggs
5.06E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.05E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.03E+12,eggs
5.03E+12,eggs
50378289,eggs
5.01E+12,eggs
5.10E+12,eggs
5.39E+12,eggs
5.00E+12,eggs
5.10E+12,eggs
5.39E+12,eggs
5.05E+12,eggs
8.89E+12,eggs
5.10E+12,eggs
5.06E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.02E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.02E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.39E+12,eggs
5.06E+12,eggs
5.39E+12,eggs
3036525,eggs
5.10E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.00E+12,eggs
5.10E+12,eggs
5.05E+12,eggs
5.06E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.00E+12,eggs
5.06E+12,eggs
5.00E+12,eggs
5.05E+12,eggs
5.02E+12,eggs
5.06E+12,eggs
5.10E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.02E+12,eggs
5.02E+12,eggs
5.02E+12,eggs
5.03E+12,eggs
8.89E+12,eggs
5.00E+12,eggs
5.10E+12,eggs
8.89E+12,eggs
8.89E+12,eggs
5.00E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.10E+12,eggs
5.06E+12,eggs
5.03E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.10E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.02E+12,eggs
5.39E+12,eggs
5.06E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.00E+12,eggs
5.00E+12,eggs
5.00E+12,eggs
5.00E+12,eggs
5.00E+12,eggs
5.00E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
8.89E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.06E+12,eggs
5.02E+12,eggs
5.02E+12,eggs
5.00E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.02E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.10E+12,eggs
5.06E+12,eggs
5.39E+12,eggs
5.05E+12,eggs
5.00E+12,eggs
5.05E+12,eggs
5.05E+12,eggs
5.06E+12,eggs
5.06E+12,eggs
5.02E+12,eggs
5.00E+12,eggs
8.89E+12,eggs
5.03E+12,eggs
5.03E+12,eggs
50378265,eggs
5.05E+12,eggs
5.06E+12,eggs
3040027,soft_drinks
5.00E+12,soft_drinks
5.01E+12,soft_drinks
5.01E+12,soft_drinks
5.02E+12,soft_drinks
5.02E+12,soft_drinks
5.02E+12,soft_drinks
5.05E+12,soft_drinks
5.06E+12,soft_drinks
5.45E+12,soft_drinks
5.00E+12,soft_drinks
5.02E+12,soft_drinks
5.45E+12,soft_drinks
5.45E+12,soft_drinks
5.02E+12,soft_drinks
5.05E+12,soft_drinks
5.45E+12,soft_drinks
5.02E+12,soft_drinks
5.45E+12,soft_drinks
5.05E+12,soft_drinks
5.06E+12,soft_drinks
5.02E+12,soft_drinks
5.02E+12,soft_drinks
5.02E+12,soft_drinks
5.05E+12,soft_drinks
5.06E+12,soft_drinks
5.06E+12,soft_drinks
5.45E+12,soft_drinks
5.06E+12,soft_drinks
5.01E+12,soft_drinks
5.02E+12,soft_drinks
5.02E+12,soft_drinks
5.03E+12,soft_drinks
5.03E+12,soft_drinks
5.06E+12,soft_drinks
5.45E+12,soft_drinks
5.05E+12,soft_drinks
5.06E+12,soft_drinks
5.45E+12,soft_drinks
5.01E+12,soft_drinks
5.01E+12,soft_drinks
50193363,soft_drinks
50193622,soft_drinks
5.06E+12,soft_drinks
5.01E+12,soft_drinks
5.02E+12,soft_drinks
3041109,readymade
3046630,readymade
3222652,readymade
3236451,readymade
3241998,readymade
3242797,readymade
3247877,readymade
5.05E+12,readymade
3247884,readymade
3046944,readymade
3044094,readymade
3268407,readymade
5.05E+12,readymade
3268377,readymade
5.05E+12,readymade
3046975,readymade
5.05E+12,readymade
3268414,readymade
3035641,readymade
3054802,readymade
3060834,readymade
3034170,readymade
5.05E+12,readymade
3060537,readymade
3254844,readymade
3237823,readymade
3248096,readymade
3248102,readymade
3248133,readymade
3258248,readymade
3258255,readymade
5.05E+12,readymade
5.05E+12,readymade
3230954,readymade
3242780,readymade
5.05E+12,readymade
5.05E+12,readymade
5.05E+12,readymade
3268926,readymade
3268933,readymade
3236383,readymade
3247853,readymade
3247860,readymade
3041420,fruit_veg
3254745,fruit_veg
10039007,fruit_veg
2.00E+11,fruit_veg
2.61E+11,fruit_veg
2.63E+11,fruit_veg
5.02E+12,fruit_veg
2.60E+11,fruit_veg
3029398,fruit_veg
5.03E+12,fruit_veg
3272596,fruit_veg
3239254,fruit_veg
3239261,fruit_veg
2.66E+11,fruit_veg
3225608,fruit_veg
10088609,fruit_veg
3267851,fruit_veg
5.05E+12,fruit_veg
2.63E+11,fruit_veg
2.63E+11,fruit_veg
2165,fruit_veg
10054000,fruit_veg
10113394,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
10110768,fruit_veg
3042045,fruit_veg
3239643,fruit_veg
3236765,fruit_veg
3236772,fruit_veg
2.00E+11,fruit_veg
10094532,fruit_veg
10096369,fruit_veg
10096376,fruit_veg
3250723,fruit_veg
10087077,fruit_veg
3201985,fruit_veg
3234662,fruit_veg
3250075,fruit_veg
10115015,fruit_veg
10115022,fruit_veg
10035399,fruit_veg
3265802,fruit_veg
3042342,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
3042380,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.06E+12,sweets
5.06E+12,sweets
3048443,sweets
5.05E+12,sweets
3045664,grains
3250112,grains
3250129,grains
3254875,grains
3267875,grains
3045671,grains
3250136,grains
3046487,grains
3250143,grains
3250150,grains
5.06E+12,grains
3236819,grains
3263327,grains
3250167,grains
3246825,grains
3246832,grains
3246849,grains
3270882,grains
3269091,grains
3058787,grains
3222935,grains
3267868,grains
5.06E+12,grains
5.06E+12,grains
3268445,grains
3268452,grains
3250105,grains
3250174,grains
3268889,grains
3268896,grains
3231203,grains
3231258,grains
3232323,grains
3247785,grains
3247808,grains
3270707,grains
3048979,sweets
3059814,sweets
3248379,sweets
2.62E+11,sweets
2.80E+11,sweets
2.82E+11,sweets
2.86E+11,sweets
2.88E+11,sweets
5.06E+12,sweets
3049037,sweets
2.80E+11,sweets
2.87E+11,sweets
2.90E+11,sweets
3223130,sweets
5.06E+12,sweets
2.82E+11,sweets
2.82E+11,sweets
2.62E+11,sweets
2.81E+11,sweets
2.86E+11,sweets
2.85E+11,sweets
5.06E+12,sweets
2.80E+11,sweets
2.87E+11,sweets
2.07E+11,sweets
3248393,sweets
2.90E+11,sweets
2.90E+11,sweets
2.90E+11,sweets
5.06E+12,sweets
2.82E+11,sweets
2.82E+11,sweets
2.80E+11,sweets
2.80E+11,sweets
2.81E+11,sweets
2.82E+11,sweets
2.86E+11,sweets
2.84E+11,sweets
3223109,sweets
5.06E+12,sweets
2.89E+11,sweets
5.05E+12,sweets
2.06E+11,sweets
2.05E+11,sweets
2.62E+11,sweets
2.88E+11,sweets
2.82E+11,sweets
2.85E+11,sweets
2.84E+11,sweets
2.84E+11,sweets
3223079,sweets
3223116,sweets
3223093,sweets
3223086,sweets
3223055,sweets
5.06E+12,sweets
2.87E+11,sweets
2.87E+11,sweets
2.87E+11,sweets
2.81E+11,sweets
5.05E+12,sweets
3223208,sweets
2.89E+11,sweets
5.05E+12,sweets
5.06E+12,sweets
2.81E+11,sweets
5.06E+12,sweets
2.81E+11,sweets
3049471,sweets
3248362,sweets
3272039,sweets
5.05E+12,sweets
5.06E+12,sweets
5.05E+12,sweets
3272022,sweets
5.06E+12,sweets
3220283,sweets
2.82E+11,sweets
5.06E+12,sweets
3263648,sweets
3262214,sweets
3263655,sweets
3248294,sweets
5.05E+12,sweets
5.06E+12,sweets
2.83E+11,sweets
2.84E+11,sweets
23568860,sweets
2.87E+11,sweets
5.05E+12,sweets
3256688,sweets
3220337,sweets
3220559,sweets
3254158,sweets
2.81E+11,sweets
3049488,fruit_veg
3251416,fruit_veg
10001875,fruit_veg
2.62E+11,fruit_veg
8.89E+12,fruit_veg
10062531,fruit_veg
10001882,fruit_veg
10001899,fruit_veg
2.14E+12,fruit_veg
3248904,fruit_veg
3272091,fruit_veg
10057421,fruit_veg
5.43E+12,fruit_veg
8.89E+12,fruit_veg
10082171,fruit_veg
3263860,fruit_veg
3243367,fruit_veg
10043837,fruit_veg
10044438,fruit_veg
8.89E+12,fruit_veg
10000403,fruit_veg
2.69E+11,fruit_veg
2.62E+11,fruit_veg
10111413,fruit_veg
3051740,sweets
5.05E+12,sweets
5.05E+12,sweets
3010778,sweets
5.10E+12,sweets
5.05E+12,sweets
3010303,sweets
5.10E+12,sweets
5.10E+12,sweets
5.05E+12,sweets
3037751,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.03E+12,sweets
3037768,sweets
5.10E+12,sweets
5.03E+12,sweets
5.05E+12,sweets
5.39E+12,sweets
5.39E+12,sweets
3042397,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
3057209,sweets
5.01E+12,sweets
43647630025,sweets
6.92E+11,sweets
6.92E+11,sweets
3032732,sweets
3032749,sweets
3030851,sweets
5.06E+12,sweets
5.05E+12,sweets
3045114,sweets
5.01E+12,sweets
5.01E+12,sweets
5.01E+12,sweets
5.05E+12,sweets
5.39E+12,sweets
3057056,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.04E+12,sweets
5.39E+12,sweets
5.39E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
3053935,meat_red
5.01E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.02E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.00E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.01E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
3221600,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.02E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.01E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
3056141,readymade
3060773,readymade
3062210,readymade
3230923,readymade
3245668,readymade
3245675,readymade
3253632,readymade
3258217,readymade
3258224,readymade
3258668,readymade
3263280,readymade
3270745,readymade
3270806,readymade
3270936,readymade
3270943,readymade
5.05E+12,readymade
5.05E+12,readymade
5.39E+12,readymade
3224731,readymade
3224403,readymade
3263297,readymade
5.05E+12,readymade
3228661,readymade
3224410,readymade
3230930,readymade
3060957,readymade
3034576,readymade
3237250,readymade
3062227,readymade
3258675,readymade
5.05E+12,readymade
3245682,readymade
3270813,readymade
3253649,readymade
3270783,readymade
3052068,readymade
3270790,readymade
3230947,readymade
3258682,readymade
3224755,readymade
3253656,readymade
3245798,readymade
3270875,readymade
3270905,readymade
3270912,readymade
3270929,readymade
3237403,readymade
5.05E+12,readymade
5.05E+12,readymade
3245712,readymade
3258651,readymade
3258699,readymade
3203187,readymade
5.39E+12,readymade
5.39E+12,readymade
5.39E+12,readymade
5.39E+12,readymade
3064498,readymade
3259849,readymade
3268865,readymade
3204474,readymade
3232255,readymade
3245767,readymade
3263365,readymade
3263389,readymade
3253663,readymade
3270677,readymade
3270721,readymade
3270738,readymade
3056912,grains
3064696,grains
3265208,grains
3265222,grains
3061572,grains
3265215,grains
3064719,grains
5.05E+12,grains
3254882,grains
3265185,grains
3060810,grains
3265192,grains
5.05E+12,grains
5.05E+12,grains
3224427,grains
3203453,grains
3064924,grains
3231579,grains
3224434,grains
3265239,grains
3225219,grains
3267899,grains
3203514,grains
3268902,grains
3231340,grains
3061541,grains
3061558,grains
3058763,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
3267998,grains
3268025,grains
3268421,grains
3268438,grains
3203484,grains
5.05E+12,grains
3042939,grains
3268919,grains
3268940,grains
3236352,grains
3236376,grains
3236406,grains
3232286,grains
3061565,grains
3046722,grains
3265246,grains
3265253,grains
3265260,grains
3265277,grains
3265284,grains
3265291,grains
3265307,grains
5.05E+12,grains
3064726,grains
5.05E+12,grains
3064863,grains
3231616,grains
3236710,grains
3270660,grains
3058510,sweets
50126873,sweets
50126903,sweets
50354955,sweets
50354962,sweets
96131367,sweets
38900043063,sweets
38900730062,sweets
5.00E+12,sweets
5.00E+12,sweets
5.00E+12,sweets
5.00E+12,sweets
5.00E+12,sweets
5.01E+12,sweets
5.01E+12,sweets
5.01E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.10E+12,sweets
5.44E+12,sweets
50126866,sweets
38900713546,sweets
50126064,sweets
50117826,sweets
38900431587,sweets
5.00E+12,sweets
5.05E+12,sweets
96131381,sweets
5.05E+12,sweets
50354597,sweets
50126071,sweets
5.05E+12,sweets
50126392,sweets
5.05E+12,sweets
5.01E+12,sweets
5.00E+12,sweets
5.06E+12,sweets
5.05E+12,sweets
5.00E+12,sweets
38900043070,sweets
50126910,sweets
50354979,sweets
5.05E+12,sweets
5.01E+12,sweets
5.05E+12,sweets
50354900,sweets
50126880,sweets
5.01E+12,sweets
5.10E+12,sweets
50117857,sweets
5.01E+12,sweets
5.06E+12,sweets
5.05E+12,sweets
5.06E+12,sweets
50354986,sweets
5.01E+12,sweets
5.05E+12,sweets
50117864,sweets
5.05E+12,sweets
5.05E+12,sweets
38900029746,sweets
5.05E+12,sweets
50126897,sweets
5.05E+12,sweets
5.05E+12,sweets
50126033,sweets
5.01E+12,sweets
5.01E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
50117468,sweets
5.05E+12,sweets
5.02E+12,sweets
5.01E+12,sweets
5.00E+12,sweets
5.05E+12,sweets
5.01E+12,sweets
5.01E+12,sweets
5.05E+12,sweets
50126019,sweets
38900030339,sweets
5.05E+12,sweets
5.05E+12,sweets
5.00E+12,sweets
5.00E+12,sweets
50126972,sweets
50126958,sweets
3058619,sweets
50126026,sweets
50126040,sweets
50117390,sweets
50117413,sweets
50117420,sweets
50117383,sweets
38900042370,sweets
5.01E+12,sweets
5.01E+12,sweets
50126057,sweets
5.06E+12,sweets
38900004194,sweets
3058602,sweets
50117444,sweets
50117451,sweets
5.05E+12,sweets
5.10E+12,sweets
3058633,sweets
5.05E+12,sweets
50354924,sweets
38900030483,sweets
38900431563,sweets
96131404,sweets
5.10E+12,sweets
5.06E+12,sweets
5.06E+12,sweets
5.06E+12,sweets
5.06E+12,sweets
50126002,sweets
5.44E+12,sweets
5.01E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
38900739836,sweets
5.06E+12,sweets
5.10E+12,sweets
5.10E+12,sweets
50117765,sweets
50354719,sweets
5.00E+12,sweets
38900030322,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
50354931,sweets
5.02E+12,sweets
50117871,sweets
5.01E+12,sweets
96138120,sweets
96138137,sweets
96138144,sweets
5.01E+12,sweets
5.01E+12,sweets
38900028794,sweets
38900030612,sweets
5.06E+12,sweets
5.06E+12,sweets
5.05E+12,sweets
38900433376,sweets
5.05E+12,sweets
5.00E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.05E+12,sweets
5.01E+12,sweets
5.00E+12,sweets
5.00E+12,sweets
38900404246,sweets
5.00E+12,sweets
38900043094,sweets
38900713515,sweets
38900713522,sweets
38900713539,sweets
50126965,sweets
50117741,sweets
50117772,sweets
50117758,sweets
50117789,sweets
5.00E+12,sweets
50117475,sweets
5.00E+12,sweets
5.00E+12,sweets
5.00E+12,sweets
5.05E+12,sweets
